id	name	UNCONSTRAINED	MIRIAM	COMPOSITION	InChI	compartment	replacement_id	DB LINK	SMILES
L-tyrosyl-tRNAtyr	L-tyrosyl-tRNAtyr	false	NULL	NULL	NULL	c	r83	NULL	NULL
L-valine_input	L-valine	true	NULL	NULL	NULL	b	r160	NULL	NULL
L-valine_drain	L-valine	true	NULL	NULL	NULL	b	r261	NULL	NULL
L-valine[extracellular]	L-valine	false	NULL	NULL	NULL	e	r333	NULL	NULL
L-valine	L-valine	false	NULL	NULL	NULL	c	r1219	"(LIGAND-CPD ""C00183"" NIL |kaipa| 3311532640 NIL NIL)$(CAS ""72-18-4"")"	CC(C)C(N)C(O)=O
L-valyl-tRNAval	L-valyl-tRNAval	false	NULL	NULL	NULL	c	r84	NULL	NULL
malate_input	malate	true	NULL	NULL	NULL	b	r152	NULL	NULL
malate_drain	malate	true	NULL	NULL	NULL	b	r253	NULL	NULL
malate[extracellular]	malate	false	NULL	NULL	NULL	e	r303	NULL	NULL
malate	malate	false	NULL	NULL	NULL	c	r1220	"(CAS ""97-67-6"" NIL |kr| 3346617699 NIL NIL)$(LIGAND-CPD ""C00149"" NIL |kr| 3346617699 NIL NIL)$(LIGAND-CPD ""C00497"" NIL |kaipa| 3311532622 NIL NIL)$(CAS ""6915-15-7"")"	C(CC(C(=O)O)O)(O)=O
maleate	maleate	false	NULL	NULL	NULL	c	r1222	"(CAS ""110-16-7"")"	C(O)(C=CC(=O)O)=O
malonate_input	malonate	true	NULL	NULL	NULL	b	r162	NULL	NULL
malonate_drain	malonate	true	NULL	NULL	NULL	b	r262	NULL	NULL
malonate	malonate	false	NULL	NULL	NULL	c	r1223	"(CAS ""141-82-2"")"	C(O)(=O)CC(O)=O
malonate[extracellular]	malonate	false	NULL	NULL	NULL	e	r1226	"(CAS ""141-82-2"")"	C(O)(=O)CC(O)=O
malonate semialdehyde	malonate semialdehyde	false	NULL	NULL	NULL	c	r1224	"(CAS ""926-61-4"")"	C(O)(C[CH]=O)=O
malonylACP	malonylACP	false	NULL	NULL	NULL	c	r58	NULL	NULL
malonyl-CoA	malonyl-CoA	false	NULL	NULL	NULL	c	r1227	"(LIGAND-CPD ""C00083"" NIL |kr| 3346617699 NIL NIL)$(CAS ""524-14-1"")"	[CH]1([CH](O)[CH]([CH](COP(O)(=O)OP(=O)(OCC(C)(C)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O)O)O1)OP(O)(=O)O)(n3(cnc2(c(N)ncnc23)))
maltose_input	maltose	true	NULL	NULL	NULL	b	r165	NULL	NULL
maltose[extracellular]	maltose	false	NULL	NULL	NULL	e	r305	NULL	NULL
maltose	maltose	false	NULL	NULL	NULL	c	r1231	"(LIGAND-CPD ""C00208"" NIL |kr| 3346617701 NIL NIL)$(CAS ""69-79-4"")"	C1(OC(C(C(C1O)O)O)CO)OC2(C(OC(C(C2O)O)O)CO)
maltotetraose	maltotetraose	false	NULL	NULL	NULL	c	r1232	"(LIGAND-CPD ""C02052"" NIL |kr| 3346617700 NIL NIL)$(CAS ""34612-38-9"")"	C(O)C4(OC(OC1(C(O)C(O)C(OC(CO)1)OC2(C(O)C(O)C(OC(CO)2)OC3(C(O)C(O)C(O)OC(CO)3))))C(O)C(O)C(O)4)
maltotriose	maltotriose	false	NULL	NULL	NULL	c	r1233	"(LIGAND-CPD ""C01835"" NIL |kaipa| 3311532623 NIL NIL)$(CAS ""1109-28-0"")"	C1(C(C(C(C(O1)CO)O)O)O)OC2(C(OC(C(C2O)O)OC3(C(OC(C(C3O)O)O)CO))CO)
mannitol_input	mannitol	true	NULL	NULL	NULL	b	r117	NULL	NULL
mannitol_drain	mannitol	true	NULL	NULL	NULL	b	r222	NULL	NULL
mannitol[extracellular]	mannitol	false	NULL	NULL	NULL	e	r289	NULL	NULL
mannitol	mannitol	false	NULL	NULL	NULL	c	r1235	"(LIGAND-CPD ""C00392"" NIL |kaipa| 3311532622 NIL NIL)$(CAS ""69-65-8"")"	C(C(C(C(C(CO)O)O)O)O)O
mannose_input	mannose	true	NULL	NULL	NULL	b	r118	NULL	NULL
mannose[extracellular]	mannose	false	NULL	NULL	NULL	e	r291	NULL	NULL
mannose	mannose	false	NULL	NULL	NULL	c	r1237	"(LIGAND-CPD ""C00159"" NIL |kaipa| 3311532622 NIL NIL)$(CAS ""3458-28-4"")"	C(C(C(C(C(CO)O)O)O)O)=O
mannose-6-phosphate	mannose-6-phosphate	false	NULL	NULL	NULL	c	r1238	"(LIGAND-CPD ""C00275"" NIL |kr| 3346617700 NIL NIL)$(CAS ""3672-15-9"")"	C(OP(=O)(O)O)C1(OC(O)C(O)C(O)C(O)1)
mannuronate	mannuronate	false	NULL	NULL	NULL	c	r1239	"(CHEBI ""16224"" NIL |sveb| 3469178252 NIL NIL)"	C(=O)[CH](O)[CH](O)[CH](O)[CH](O)C(=O)O
meso-diaminopimelate	meso-diaminopimelate	false	NULL	NULL	NULL	c	r1243	"(LIGAND-CPD ""C00680"" NIL |kr| 3346617701 NIL NIL)$(CAS ""922-54-3"")"	C(C(CCCC(C(O)=O)N)N)(O)=O
methanesulfonate	methanesulfonate	false	NULL	NULL	NULL	c	r313	NULL	NULL
methanesulfonate[extracellular]	methanesulfonate	false	NULL	NULL	NULL	e	r314	NULL	NULL
methanesulfonate_input	methanesulfonate	true	NULL	NULL	NULL	b	r315	NULL	NULL
methanethiol	methanethiol	false	NULL	NULL	NULL	c	r1244	"(PUBCHEM ""878"" NIL |caspi| 3359471557 NIL NIL)"	CS
methionol	methionol	false	NULL	NULL	NULL	c	r1246	"(PUBCHEM "" 10448"" NIL |caspi| 3346002987 NIL NIL)"	C(CCO)SC
methionyl peptide	methionyl peptide	false	NULL	NULL	NULL	c	r1248	NULL	NULL
methylacrylyl-CoA	methylacrylyl-CoA	false	NULL	NULL	NULL	c	r1249	"(CAS ""6008-91-9"")"	[CH]1([CH](O)[CH]([CH](COP(O)(=O)OP(=O)(OCC(C)(C)C(C(NCCC(NCCSC(=O)C(=C)C)=O)=O)O)O)O1)OP(=O)(O)O)(n3(cnc2(c(N)ncnc23)))
methylglyoxal	methylglyoxal	false	NULL	NULL	NULL	c	r1250	"(LIGAND-CPD ""C00546"" NIL |kr| 3346617698 NIL NIL)$(CAS ""78-98-8"")"	C(C(=O)C)=O
methylisocitrate	methylisocitrate	false	NULL	NULL	NULL	c	r1251	"(LIGAND-CPD ""C04593"" NIL |kr| 3346617700 NIL NIL)"	CC(C(CC(O)=O)C(O)=O)(C(O)=O)O
methylmalonate-semialdehyde	methylmalonate-semialdehyde	false	NULL	NULL	NULL	c	r1252	"(CAS ""6236-08-4"")"	C(C(C=O)C)(=O)O
Mg2+_input	Mg2+	true	NULL	NULL	NULL	b	r161	NULL	NULL
Mg2+	Mg2+	false	NULL	NULL	NULL	c	r1254	"(LIGAND-CPD ""C00305"" NIL |kr| 3346617700 NIL NIL)"	[Mg++]
Mg2+[extracellular]	Mg2+	false	NULL	NULL	NULL	e	r1255	"(LIGAND-CPD ""C00305"" NIL |kr| 3346617700 NIL NIL)"	[Mg++]
Mg-protoporphyrin	Mg-protoporphyrin	false	NULL	NULL	NULL	c	r1256	NULL	Cc1(c6(n8(c(c1CCC(O)=O)=CC2(C(=C(C7(N=2[Mg]5(n3(c(c(c(c3C=C4(C(=C(C(=N45)C=6)C=C)C))C=C)C)C=7))8))C)CCC(=O)O))))
Mn2+_input	Mn2+	true	NULL	NULL	NULL	b	r166	NULL	NULL
Mn2+	Mn2+	false	NULL	NULL	NULL	c	r306	NULL	NULL
Mn2+[extracellular]	Mn2+	false	NULL	NULL	NULL	e	r307	NULL	NULL
Mo2+_input	Mo2+	true	NULL	NULL	NULL	b	r167	NULL	NULL
Mo2+	Mo2+	false	NULL	NULL	NULL	c	r1261	"(PUBCHEM ""185498"" NIL |qwan| 3367855385 NIL NIL)"	[Mo++]
Mo2+[extracellular]	Mo2+	false	NULL	NULL	NULL	e	r1262	"(PUBCHEM ""185498"" NIL |qwan| 3367855385 NIL NIL)"	[Mo++]
molybdopterin	molybdopterin	false	NULL	NULL	NULL	c	r1263	"(LIGAND-CPD ""c05924"" NIL |kawakami| 3293575351 NIL NIL)"	c13(nc(nc(c(NC2(C(=C(S)C(OC(N1)2)COP([O-])(=O)[O-])S))3)=O)N)
molybdopterin guanine dinucleotide	molybdopterin guanine dinucleotide	false	NULL	NULL	NULL	c	r1264	NULL	c1(nc5(N=C(N)[NH]C(=O)c(nc1C(S)=C(S)C(O)COP(=O)(O)OP(=O)(O)OCC2(OC(C(O)C(O)2)n4(cnc3(c(=O)[nH]c(N)nc34))))5))
morphine	morphine	false	NULL	NULL	NULL	c	r1266	"(LIGAND-CPD ""C01516"" NIL |sreddy| 3294769620 NIL NIL)$(CAS ""57-27-2"")"	C5(N([CH]1(C4(C3(c2(c(C1)ccc(c2OC3C(C=C4)O)O))(C5))))C)
morphinone	morphinone	false	NULL	NULL	NULL	c	r1267	NULL	C5(N([CH]1(C4(C3(c2(c(C1)ccc(c2OC3C(C=C4)=O)O))(C5))))C)
myo-inositol	myo-inositol	false	NULL	NULL	NULL	c	r1270	"(CAS ""87-89-8"" NIL |kr| 3346617699 NIL NIL)$(LIGAND-CPD ""C00137"" NIL |kaipa| 3311532643 NIL NIL)"	C1(C(C(C(C(C1O)O)O)O)O)O
myristoylACP	myristoylACP	false	NULL	NULL	NULL	c	r59	NULL	NULL
N-(5'-phosphoribosyl)-anthranilate	N-(5'-phosphoribosyl)-anthranilate	false	NULL	NULL	NULL	c	r1273	"(LIGAND-CPD ""C04302"" NIL |kr| 3346617700 NIL NIL)"	[CH]2(Nc1(ccccc(C(=O)O)1))([CH]([CH]([CH](O2)COP(=O)(O)O)O)O)
N10-formyl-THF	N10-formyl-THF	false	NULL	NULL	NULL	c	r1274	"(LIGAND-CPD ""C00234"" NIL |kr| 3346617701 NIL NIL)$(CAS ""2800-34-2"")"	C1(Nc3(nc(N)[nH]c(=O)c(NC1CN(C=O)c2(ccc(cc2)C(=O)NC(CCC(=O)O)C(=O)O))3))
N2-succinylglutamate	N2-succinylglutamate	false	NULL	NULL	NULL	c	r1276	"(CAS ""33981-72-5"" NIL |kr| 3350173118 NIL NIL)$(LIGAND-CPD ""C05931"" NIL |kr| 3346617700 NIL NIL)"	C(CCC(NC(CCC(=O)O)C(=O)O)=O)(=O)O
N2-succinyl-L-arginine	N2-succinyl-L-arginine	false	NULL	NULL	NULL	c	r1277	"(CAS ""1758-80-1"" NIL |kr| 3346617700 NIL NIL)$(LIGAND-CPD ""C03296"" NIL |kr| 3346617700 NIL NIL)"	C(NC(C(=O)O)CCCNC(=N)N)(=O)CCC(O)=O
N2-succinyl-L-glutamate 5-semialdehyde	N2-succinyl-L-glutamate 5-semialdehyde	false	NULL	NULL	NULL	c	r1278	"(PUBCHEM ""440848"" NIL |keseler| 3342800047 NIL NIL)$(LIGAND-CPD ""C05932"" NIL |keseler| 3342800047 NIL NIL)"	C(CCC(NC(CCC=O)C(=O)O)=O)(=O)O
N2-succinyl-L-ornithine	N2-succinyl-L-ornithine	false	NULL	NULL	NULL	c	r1279	"(CAS ""80102-04-1"" NIL |kr| 3346617699 NIL NIL)$(LIGAND-CPD ""C03415"" NIL |kr| 3346617699 NIL NIL)"	C(CCC(C(O)=O)NC(=O)CCC(O)=O)N
N5-carboxyaminoimidazole ribonucleotide	N5-carboxyaminoimidazole ribonucleotide	false	NULL	NULL	NULL	c	r1281	NULL	C(C2(C(C(C(n1(c(cnc1)NC([O-])=O))O2)O)O))OP(O)(O)=O
Na+_input	Na+	true	NULL	NULL	NULL	b	r169	NULL	NULL
Na+_drain	Na+	true	NULL	NULL	NULL	b	r264	NULL	NULL
Na+	Na+	true	NULL	NULL	NULL	c	r1284	"(CAS ""7440-23-5"" NIL |kr| 3346617701 NIL NIL)$(LIGAND-CPD ""C01330"" NIL |kr| 3346617701 NIL NIL)"	[Na+]
Na+[extracellular]	Na+	true	NULL	NULL	NULL	e	r1285	"(CAS ""7440-23-5"" NIL |kr| 3346617701 NIL NIL)$(LIGAND-CPD ""C01330"" NIL |kr| 3346617701 NIL NIL)"	[Na+]
N-acetyl-4-aminobutanal	N-acetyl-4-aminobutanal	false	NULL	NULL	NULL	c	r1286	NULL	C(C)(NCCCC=O)=O
N-acetyl-4-aminobutyrate	N-acetyl-4-aminobutyrate	false	NULL	NULL	NULL	c	r1287	NULL	C(=O)(NCCCC(=O)O)C
N-acetyl-D-glucosamine-6-phosphate	N-acetyl-D-glucosamine-6-phosphate	false	NULL	NULL	NULL	c	r1288	"(LIGAND-CPD ""C00357"" NIL |kr| 3346617701 NIL NIL)$(CAS ""102029-88-9"")"	CC(=O)NC1(C(O)OC(COP(=O)(O)O)C(O)C(O)1)
N-acetyl-glucosamine-1-phosphate	N-acetyl-glucosamine-1-phosphate	false	NULL	NULL	NULL	c	r1289	"(LIGAND-CPD ""C04256"" NIL |kr| 3346617699 NIL NIL)"	CC(=O)NC1(C(O)C(O)C(CO)OC(OP(=O)(O)O)1)
N-acetylglutamyl-phosphate	N-acetylglutamyl-phosphate	false	NULL	NULL	NULL	c	r1290	"(PUBCHEM ""440236"" NIL |keseler| 3342465342 NIL NIL)$(LIGAND-CPD ""C04133"" NIL |keseler| 3342465342 NIL NIL)"	CC(NC(CCC(=O)OP(=O)(O)O)C(=O)O)=O
N-acetyl-L-citrulline	N-acetyl-L-citrulline	false	NULL	NULL	NULL	c	r1292	NULL	C(C(CCCNC(=O)N)NC(C)=O)(=O)O
N-acetyl-L-glutamate	N-acetyl-L-glutamate	false	NULL	NULL	NULL	c	r1293	"(LIGAND-CPD ""C00624"" NIL |kaipa| 3311532629 NIL NIL)$(CAS ""1188-37-0"")"	CC(NC(CCC(=O)O)C(=O)O)=O
N-acetyl-L-glutamate 5-semialdehyde	N-acetyl-L-glutamate 5-semialdehyde	false	NULL	NULL	NULL	c	r1294	"(LIGAND-CPD ""C01250"" NIL |kr| 3346617701 NIL NIL)"	C(C(NC(C)=O)CC[CH]=O)(O)=O
N-acetyl-L-ornithine	N-acetyl-L-ornithine	false	NULL	NULL	NULL	c	r1295	"(LIGAND-CPD ""C00437"" NIL |kr| 3346617700 NIL NIL)$(CAS ""2185-16-2"")"	CC(=O)NC(CCCN)C(=O)O
NAD+	NAD+	false	NULL	NULL	NULL	c	r1299	"(LIGAND-CPD ""C00003"" NIL |kr| 3346617700 NIL NIL)$(CAS ""53-84-9"")"	c1(ccc(c[n+]1C5(OC(COP(=O)(O)OP(=O)(O)OCC2(OC(C(O)C(O)2)n4(cnc3(c(N)ncnc34))))C(O)C(O)5))C(N)=O)
NADH	NADH	false	NULL	NULL	NULL	c	r1300	"(CAS ""53-84-9"" NIL |kr| 3346617700 NIL NIL)$(LIGAND-CPD ""C00004"" NIL |kr| 3346617700 NIL NIL)"	C(OP(=O)(O)OP(=O)(OC[CH]1([CH](O)[CH](O)[CH](O1)n3(c2(c(c(N)ncn2)nc3))))O)[CH]4([CH](O)[CH]([CH](O4)N5(C=C(C(N)=O)[CH2]C=C5))O)
NADP+	NADP+	false	NULL	NULL	NULL	c	r1301	"(LIGAND-CPD ""C00006"" NIL |kr| 3346617700 NIL NIL)$(CAS ""53-59-8"")"	C(C3(C(C(C(n2(c1(c(c(ncn1)N)nc2)))O3)OP(O)(O)=O)O))OP(OP(=O)(O)OCC4(C(C(C(O4)[n+]5(cc(ccc5)C(=O)N))O)O))(O)=O
NADPH	NADPH	false	NULL	NULL	NULL	c	r1303	"(CAS ""2646-71-1"" NIL |kr| 3346617699 NIL NIL)$(LIGAND-CPD ""C00005"" NIL |kr| 3346617699 NIL NIL)"	C(C3(C(C(C(n2(c1(c(c(ncn1)N)nc2)))O3)OP(O)(O)=O)O))OP(OP(=O)(O)OCC4(C(C(C(O4)N5(C=C(CC=C5)C(=O)N))O)O))(O)=O
N-carbamoyl-L-aspartate	N-carbamoyl-L-aspartate	false	NULL	NULL	NULL	c	r1304	"(LIGAND-CPD ""C00438"" NIL |kr| 3346617701 NIL NIL)$(CAS ""16649-79-9"")"	C(CC(C(=O)O)NC(=O)N)(=O)O
N-formimino-L-glutamate	N-formimino-L-glutamate	false	NULL	NULL	NULL	c	r1305	"(CAS ""816-90-0"")"	C(=O)(O)CCC(NC=N)C(=O)O
N-formyl-L-glutamate	N-formyl-L-glutamate	false	NULL	NULL	NULL	c	r1306	"(LIGAND-CPD ""C01045"" NIL |kr| 3410284650 NIL NIL)"	C(C(NC=O)CCC([O-])=O)(=O)[O-]
N-formyl-L-methionyl-tRNAfmet	N-formyl-L-methionyl-tRNAfmet	false	NULL	NULL	NULL	c	r461	NULL	NULL
NH(4)OH	NH(4)OH	false	NULL	NULL	NULL	c	r1307	NULL	[NH3+]O
nicotinamide	nicotinamide	false	NULL	NULL	NULL	c	r1311	"(LIGAND-CPD ""C00153"" NIL |kaipa| 3311532641 NIL NIL)$(CAS ""98-92-0"")"	c1(ncc(C(=O)N)cc1)
nicotinamide mononucleotide_input	nicotinamide mononucleotide	true	NULL	NULL	NULL	b	r170	NULL	NULL
nicotinamide mononucleotide_drain	nicotinamide mononucleotide	true	NULL	NULL	NULL	b	r265	NULL	NULL
nicotinamide mononucleotide	nicotinamide mononucleotide	false	NULL	NULL	NULL	c	r1312	"(LIGAND-CPD ""C00455"" NIL |kr| 3346617700 NIL NIL)$(CAS ""1094-61-7"")"	C([CH]1(O[CH]([CH]([CH]1O)O)[n+]2(cccc(c2)C(=O)N)))OP(=O)(O)O
nicotinamide mononucleotide[extracellular]	nicotinamide mononucleotide	false	NULL	NULL	NULL	e	r1315	"(LIGAND-CPD ""C00455"" NIL |kr| 3346617700 NIL NIL)$(CAS ""1094-61-7"")"	C([CH]1(O[CH]([CH]([CH]1O)O)[n+]2(cccc(c2)C(=O)N)))OP(=O)(O)O
nicotinamide riboside	nicotinamide riboside	false	NULL	NULL	NULL	c	r1316	"(CAS ""1341-23-7"")"	c2([n+]([CH]1(O[CH]([CH](O)[CH]1O)CO))cccc2C(=O)N)
nicotinate	nicotinate	false	NULL	NULL	NULL	c	r1317	"(LIGAND-CPD ""C00253"" NIL |kaipa| 3311532641 NIL NIL)$(CAS ""59-67-6"")"	c1(ncc(cc1)C(=O)[O-])
nicotinate nucleotide	nicotinate nucleotide	false	NULL	NULL	NULL	c	r1318	"(LIGAND-CPD ""C01185"" NIL |kr| 3346617700 NIL NIL)$(CAS ""321-02-8"")"	[CH]1([CH]([CH]([CH](COP(O)(O)=O)O1)O)O)([n+]2(cc(ccc2)C(O)=O))
nitric oxide	nitric oxide	false	NULL	NULL	NULL	c	r1319	"(LIGAND-CPD ""C00533"" NIL |kr| 3346617699 NIL NIL)$(CAS ""10102-43-9"")"	N=O
nitrite_input	nitrite	true	NULL	NULL	NULL	b	r172	NULL	NULL
nitrite[extracellular]	nitrite	false	NULL	NULL	NULL	e	r308	NULL	NULL
nitrite	nitrite	false	NULL	NULL	NULL	c	r1320	"(CAS ""7697-37-2"" NIL |kr| 3346617701 NIL NIL)$(LIGAND-CPD ""C00088"" NIL |kr| 3346617701 NIL NIL)$(CAS ""14797-65-0"")"	N([O-])=O
NMNH	NMNH	false	NULL	NULL	NULL	c	r1322	NULL	NULL
NO3-_input	NO3-	true	NULL	NULL	NULL	b	r171	NULL	NULL
NO3-	NO3-	false	NULL	NULL	NULL	c	r1323	"(LIGAND-CPD ""C00244"" NIL |kr| 3346617699 NIL NIL)$(CAS ""14797-55-8"")"	[N+](=O)([O-])[O-]
NO3-[extracellular]	NO3-	false	NULL	NULL	NULL	e	r1324	"(LIGAND-CPD ""C00244"" NIL |kr| 3346617699 NIL NIL)$(CAS ""14797-55-8"")"	[N+](=O)([O-])[O-]
nonaprenyl-4-hydroxybenzoate	nonaprenyl-4-hydroxybenzoate	false	NULL	NULL	NULL	c	r1326	"(LIGAND-CPD ""C03885"" NIL |kr| 3410284649 NIL NIL)"	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOC(=O)c1(ccc(O)cc1)
N-succinyl-2-amino-6-ketopimelate	N-succinyl-2-amino-6-ketopimelate	false	NULL	NULL	NULL	c	r1327	"(PUBCHEM ""440349"" NIL |keseler| 3342295105 NIL NIL)$(LIGAND-CPD ""C04462"" NIL |keseler| 3342295105 NIL NIL)"	C(C(CCCC(C(O)=O)NC(CCC(O)=O)=O)=O)(O)=O
"N-succinyl-L,L-2,6-diaminopimelate"	"N-succinyl-L,L-2,6-diaminopimelate"	false	NULL	NULL	NULL	c	r1328	"(LIGAND-CPD ""C04421"" NIL |kr| 3346617700 NIL NIL)$(CAS ""26605-36-7"")"	C(C(CCCC(C(O)=O)NC(CCC(O)=O)=O)N)(O)=O
O2_input	O2	true	NULL	NULL	NULL	b	r173	NULL	NULL
O2[extracellular]	O2	false	NULL	NULL	NULL	e	r309	NULL	NULL
O2	O2	false	NULL	NULL	NULL	c	r1330	"(LIGAND-CPD ""C00007"" NIL |kr| 3346617701 NIL NIL)$(CAS ""7782-44-7"")"	O=O
O2-	O2-	false	NULL	NULL	NULL	c	r1331	"(LIGAND-CPD ""C00704"" NIL |keseler| 3341779775 NIL NIL)"	O=[O-]
O-acetyl-L-homoserine	O-acetyl-L-homoserine	false	NULL	NULL	NULL	c	r1332	NULL	C(OCCC(C(O)=O)N)(C)=O
O-acetyl-L-serine	O-acetyl-L-serine	false	NULL	NULL	NULL	c	r1333	"(LIGAND-CPD ""C00979"" NIL |kr| 3346617699 NIL NIL)$(CAS ""66638-22-0"")"	C(OC(=O)C)[CH](N)C(=O)O
oc2coa	trans-Oct-2-enoyl-CoA	false	NULL	NULL	NULL	c	r10	NULL	NULL
ocACP	Octanoyl-ACP (n-C8:0ACP)	false	NULL	NULL	NULL	c	r406	NULL	NULL
ocdcaACP	Octadecanoyl-ACP (n-C18:0ACP)	false	NULL	NULL	NULL	c	r352	NULL	NULL
octane	octane	false	NULL	NULL	NULL	c	r1334	"(NCI ""9822"")$(CAS ""111-65-9"")"	CCCCCCCC
octanoate	octanoate	false	NULL	NULL	NULL	c	r1335	"(LIGAND-CPD ""C06423"" NIL |kr| 3346617699 NIL NIL)$(NCI ""5024"")$(CAS ""124-07-2"")"	C(O)(=O)CCCCCCC
octanol	octanol	false	NULL	NULL	NULL	c	r1337	"(CAS ""111-87-5"")"	CCCCCCCCO
octanoyl-CoA	octanoyl-CoA	false	NULL	NULL	NULL	c	r1338	"(PUBCHEM ""439608"" NIL |keseler| 3342462529 NIL NIL)$(LIGAND-CPD ""C01944"" NIL |keseler| 3342462529 NIL NIL)"	C(=O)(CCCCCCC)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC1(C(OP([O-])(=O)[O-])C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))[O-])[O-]
octaprenyl diphosphate	octaprenyl diphosphate	false	NULL	NULL	NULL	c	r1339	"(LIGAND-CPD ""C04146"" NIL |kr| 3345594407 NIL NIL)"	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O
octeACP	cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)	false	NULL	NULL	NULL	c	r354	NULL	NULL
oligopeptide	oligopeptide	false	NULL	NULL	NULL	c	r1341	NULL	NULL
oligopeptide[extracellular]	oligopeptide	false	NULL	NULL	NULL	e	r1342	NULL	NULL
O-phospho-L-homoserine	O-phospho-L-homoserine	false	NULL	NULL	NULL	c	r1343	"(LIGAND-CPD ""C01102"" NIL |kr| 3346617699 NIL NIL)"	C(O)(=O)C(N)CCOP(O)(O)=O
orotate	orotate	false	NULL	NULL	NULL	c	r1344	"(LIGAND-CPD ""C00295"" NIL |kr| 3346617701 NIL NIL)$(CAS ""65-86-1"")"	C(O)(=O)c1(cc(=O)[nH]c([nH]1)=O)
orotidine-5'-phosphate	orotidine-5'-phosphate	false	NULL	NULL	NULL	c	r1345	"(LIGAND-CPD ""C01103"" NIL |kr| 3346617699 NIL NIL)$(CAS ""2149-82-8"")"	c1(=O)(cc(C(=O)O)n(c([nH]1)=O)[CH]2([CH](O)[CH]([CH](COP(O)(O)=O)O2)O))
O-succinyl-L-homoserine	O-succinyl-L-homoserine	false	NULL	NULL	NULL	c	r1346	"(LIGAND-CPD ""C01118"" NIL |kr| 3346617699 NIL NIL)$(CAS ""1492-23-5"")"	C(=O)(O)C(CCOC(CCC(O)=O)=O)N
O-ureidohomoserine	O-ureidohomoserine	false	NULL	NULL	NULL	c	r1348	NULL	C(CC(C(=O)O)N)ONC(N)=O
oxaloacetate	oxaloacetate	false	NULL	NULL	NULL	c	r1349	"(LIGAND-CPD ""C00036"" NIL |kaipa| 3311532642 NIL NIL)$(CAS ""328-42-7"")"	C(O)(CC(=O)C(O)=O)=O
pa120	"1,2-didodecanoyl-sn-glycerol 3-phosphate"	false	NULL	NULL	NULL	c	r112	NULL	NULL
pa160	"1,2-dihexadecanoyl-sn-glycerol 3-phosphate"	false	NULL	NULL	NULL	c	r223	NULL	NULL
pa161	"1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate"	false	NULL	NULL	NULL	c	r334	NULL	NULL
pa180	"1,2-dioctadecanoyl-sn-glycerol 3-phosphate"	false	NULL	NULL	NULL	c	r359	NULL	NULL
pa181	"1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate"	false	NULL	NULL	NULL	c	r368	NULL	NULL
palmACP	Palmitoyl-ACP (n-C16:0ACP)	false	NULL	NULL	NULL	c	r323	NULL	NULL
p-aminobenzoate	p-aminobenzoate	false	NULL	NULL	NULL	c	r1352	"(CAS ""150-13-0"" NIL |kr| 3346617701 NIL NIL)$(LIGAND-CPD ""C00568"" NIL |kr| 3346617701 NIL NIL)"	C(=O)(O)c1(ccc(cc1)N)
pantetheine 4'-phosphate	pantetheine 4'-phosphate	false	NULL	NULL	NULL	c	r1353	"(LIGAND-CPD ""C01134"" NIL |kr| 3346617699 NIL NIL)"	CC(C(O)C(=O)NCCC(NCCS)=O)(C)COP(O)(O)=O
pantothenate	pantothenate	false	NULL	NULL	NULL	c	r1354	"(LIGAND-CPD ""C00864"" NIL |kr| 3346617700 NIL NIL)$(CAS ""79-83-4"")"	CC(C)(CO)C(O)C(=O)NCCC(=O)O
pe120	"phosphatidylethanolamine (didodecanoyl, n-C12:0)"	false	NULL	NULL	NULL	c	r379	NULL	NULL
pe160	"phosphatidylethanolamine (dihexadecanoyl, n-C16:0)"	false	NULL	NULL	NULL	c	r390	NULL	NULL
pe161	"phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)"	false	NULL	NULL	NULL	c	r401	NULL	NULL
pe180	"phosphatidylethanolamine (dioctadecanoyl, n-C18:0)"	false	NULL	NULL	NULL	c	r2	NULL	NULL
pe181	"phosphatidylethanolamine (dioctadec-11-enoyl, n-C18:1)"	false	NULL	NULL	NULL	c	r13	NULL	NULL
pentanal	pentanal	false	NULL	NULL	NULL	c	r326	NULL	NULL
pentanesulfonate	pentanesulfonate	false	NULL	NULL	NULL	c	r322	NULL	NULL
pentanesulfonate[extracellular]	pentanesulfonate	false	NULL	NULL	NULL	e	r324	NULL	NULL
pentanesulfonate_input	pentanesulfonate	true	NULL	NULL	NULL	b	r325	NULL	NULL
peptido_kt	Peptidoglycan subunit of P.putida KT2440	false	NULL	NULL	NULL	c	r348	NULL	NULL
peptidylproline (omega = 0)	peptidylproline (omega = 0)	false	NULL	NULL	NULL	c	r1358	"(LIGAND-CPD ""C03633"" NIL |qwan| 3371918075 NIL NIL)"	NULL
